"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 1","Slum",0.5284,0.4545,0.5947
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 2","Slum",0.4712,0.401,0.5447
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 3","Slum",0.35,0.2726,0.4286
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 4","Slum",0.2712,0.1609,0.4211
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 5","Slum",0.5333,0.3102,0.8
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Overall","Slum",0.4637,0.4128,0.5132
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 1","Citywide",0.2537,0.1642,0.3657
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 2","Citywide",0.4823,0.3982,0.5708
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 3","Citywide",0.4077,0.2923,0.5081
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 4","Citywide",0.2273,0.1288,0.3258
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 5","Citywide",0.0758,0.0152,0.1439
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 6","Citywide",0.1667,0.0758,0.2652
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 7","Citywide",0.2121,0.1288,0.303
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 8","Citywide",0.1032,0.0476,0.1825
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Survey Area 9","Citywide",0.3913,0.2967,0.5217
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 1","Citywide",0.5576,0.4906,0.6264
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 2","Citywide",0.4675,0.3998,0.5248
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 3","Citywide",0.3282,0.2734,0.3978
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 4","Citywide",0.1079,0.068,0.1548
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Wealth Quintile 5","Citywide",0.0826,0.0483,0.1229
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with water only","jmpHand2","Overall","Citywide",0.2683,0.2402,0.3011
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 1","Slum",0.4265,0.2647,0.5735
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 2","Slum",0.3188,0.2312,0.4194
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 3","Slum",0.4062,0.2344,0.5781
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 4","Slum",0.6212,0.4545,0.7432
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 5","Slum",0.8182,0.6818,0.9402
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 6","Slum",0.4394,0.2727,0.5765
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 7","Slum",0.2424,0.1061,0.4091
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 8","Slum",0.2759,0.1379,0.4483
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 9","Slum",0.1216,0.027,0.2446
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 1","Slum",0.3047,0.2446,0.3761
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 2","Slum",0.3411,0.2687,0.4065
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 3","Slum",0.5513,0.4683,0.6292
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 4","Slum",0.6964,0.5763,0.8276
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 5","Slum",0.4667,0.2,0.6667
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Overall","Slum",0.3895,0.3343,0.439
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 1","Citywide",0.6866,0.5821,0.7836
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 2","Citywide",0.3496,0.2699,0.4294
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 3","Citywide",0.5,0.3919,0.6077
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 4","Citywide",0.7273,0.6212,0.8261
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 5","Citywide",0.9242,0.8561,0.9773
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 6","Citywide",0.8106,0.7197,0.9015
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 7","Citywide",0.6364,0.5379,0.7428
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 8","Citywide",0.8254,0.7302,0.9127
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Survey Area 9","Citywide",0.5362,0.4264,0.6449
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 1","Citywide",0.2829,0.221,0.3434
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 2","Citywide",0.3333,0.2682,0.4
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 3","Citywide",0.5796,0.5095,0.6413
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 4","Citywide",0.8455,0.7944,0.8889
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Wealth Quintile 5","Citywide",0.9004,0.8602,0.9396
"Bangladesh","BGD","Mar",2017,"Households with handwashing facility with clean water and soap","jmpHand3","Overall","Citywide",0.6443,0.6108,0.6818
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 1","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 2","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 3","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 4","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 6","Slum",0.0303,0,0.0909
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 7","Slum",0.0303,0,0.1212
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 8","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 9","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 1","Slum",0,0,0.0134
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 2","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 3","Slum",0,0,0.0181
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 4","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Overall","Slum",0,0,0.0058
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 1","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 2","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 3","Citywide",0,0,0.0154
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 4","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 5","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 6","Citywide",0,0,0.0227
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 7","Citywide",0,0,0.0152
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 8","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 9","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 1","Citywide",0,0,0.0143
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 2","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 3","Citywide",0,0,0.008
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 4","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Wealth Quintile 5","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Overall","Citywide",0,0,0.0031
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 1","Slum",0.0882,0.0147,0.1919
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 2","Slum",0.0562,0.0125,0.1188
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 3","Slum",0.1406,0.0312,0.2812
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 4","Slum",0.1212,0.0447,0.2273
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 6","Slum",0.0303,0,0.1061
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 7","Slum",0,0,0.0606
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 8","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 9","Slum",0,0,0.0541
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 1","Slum",0.0638,0.0308,0.1039
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 2","Slum",0.0566,0.0271,0.0905
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 3","Slum",0.0241,0,0.0543
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 4","Slum",0.0645,0,0.15
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 5","Slum",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Overall","Slum",0.0538,0.0363,0.0786
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 1","Citywide",0.1119,0.0444,0.194
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 2","Citywide",0.0708,0.031,0.1195
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 3","Citywide",0.0923,0.0308,0.1696
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 4","Citywide",0.0227,0,0.053
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 5","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 6","Citywide",0.0227,0,0.0682
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 7","Citywide",0.0227,0,0.0606
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 8","Citywide",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 9","Citywide",0.0145,0,0.0435
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 1","Citywide",0.0858,0.0494,0.1298
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 2","Citywide",0.062,0.0328,0.0939
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 3","Citywide",0.0233,0.0077,0.0467
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 4","Citywide",0.0158,0,0.037
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Wealth Quintile 5","Citywide",0.0079,0,0.0243
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Overall","Citywide",0.0367,0.0226,0.0507
"Bangladesh","BGD","Mar",2017,"Households using shared improved sanitation facility","jmpSan3","Survey Area 1","Slum",0.7647,0.6324,0.8971
"Bangladesh","BGD","Mar",2017,"Households using shared improved sanitation facility","jmpSan3","Survey Area 2","Slum",0.9062,0.8438,0.9625
"Bangladesh","BGD","Mar",2017,"Households using shared improved sanitation facility","jmpSan3","Survey Area 3","Slum",0.8281,0.6719,0.9375
