"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Survey Area 4","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Survey Area 5","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Survey Area 6","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Survey Area 7","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Survey Area 8","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that is located on premises and is available when needed","jmpWater5","Survey Area 9","Low Income Area",NA,NA,NA
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 1","Low Income Area",1,0.9699,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 2","Low Income Area",0.9812,0.9438,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 3","Low Income Area",0.9688,0.9062,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 4","Low Income Area",0.7273,0.5909,0.8795
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 5","Low Income Area",1,0.9697,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 6","Low Income Area",0.8485,0.697,0.9394
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 7","Low Income Area",0.9697,0.8788,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 8","Low Income Area",0.9655,0.8621,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes 30 minutes or less to collect from","jmpWater4","Survey Area 9","Low Income Area",0.973,0.9189,1
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 1","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 2","Low Income Area",0.0188,0,0.0438
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 3","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 4","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 5","Low Income Area",0,0,0.0303
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 6","Low Income Area",0.0455,0,0.1212
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 7","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 8","Low Income Area",0,0,0.069
"Bangladesh","BGD","Mar",2017,"Households using an improved source of drinking water that takes more than 30 minutes to collect from","jmpWater3","Survey Area 9","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 1","Low Income Area",0.4265,0.264,0.5596
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 2","Low Income Area",0.3625,0.2625,0.4625
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 3","Low Income Area",0.2188,0.1086,0.3914
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 4","Low Income Area",0.5152,0.3477,0.6818
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 5","Low Income Area",0.6667,0.5136,0.8182
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 6","Low Income Area",0.6818,0.4992,0.8182
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 7","Low Income Area",0.4545,0.2727,0.6212
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 8","Low Income Area",0.7931,0.6207,0.931
"Bangladesh","BGD","Mar",2017,"Households using improved facilities shared between two or more households","jmpSan3","Survey Area 9","Low Income Area",0.4324,0.2703,0.5946
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 1","Low Income Area",0.0441,0,0.1324
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 2","Low Income Area",0.0125,0,0.0438
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 3","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 4","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 6","Low Income Area",0.0303,0,0.0909
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 7","Low Income Area",0.0152,0,0.0758
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 8","Low Income Area",0,0,0.0517
"Bangladesh","BGD","Mar",2017,"Households using improved facilities which are not shared with other households","jmpSan4","Survey Area 9","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 1","Low Income Area",0.4118,0.2647,0.6029
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 2","Low Income Area",0.5625,0.4562,0.6625
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 3","Low Income Area",0.5938,0.4375,0.75
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 4","Low Income Area",0.3636,0.2273,0.5152
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 5","Low Income Area",0.3333,0.2121,0.4864
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 6","Low Income Area",0.2273,0.1061,0.3636
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 7","Low Income Area",0.4545,0.303,0.6364
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 8","Low Income Area",0.1897,0.069,0.3448
"Bangladesh","BGD","Mar",2017,"Households using open defecation","jmpSan1","Survey Area 9","Low Income Area",0.5676,0.4041,0.7027
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 1","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 2","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 3","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 4","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 6","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 7","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 8","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using surface water as source of drinking water","jmpWater1","Survey Area 9","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 1","Low Income Area",0.1029,0.0294,0.2206
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 2","Low Income Area",0.0562,0.0188,0.1188
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 3","Low Income Area",0.1875,0.0617,0.3125
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 4","Low Income Area",0.1212,0.0447,0.228
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 5","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 6","Low Income Area",0.0606,0,0.1515
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 7","Low Income Area",0.0455,0,0.1364
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 8","Low Income Area",0,0,0
"Bangladesh","BGD","Mar",2017,"Households using unimproved sanitation facility","jmpSan2","Survey Area 9","Low Income Area",0,0,0.0811
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 1","Low Income Area",0,0,0.0441
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 2","Low Income Area",0,0,0.025
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 3","Low Income Area",0,0,0.0938
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 4","Low Income Area",0.2727,0.1212,0.3947
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 5","Low Income Area",0,0,0.0303
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 6","Low Income Area",0.1212,0.0303,0.228
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 7","Low Income Area",0.0303,0,0.1212
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 8","Low Income Area",0.0345,0,0.1034
"Bangladesh","BGD","Mar",2017,"Households using unimproved source of drinking water","jmpWater2","Survey Area 9","Low Income Area",0.027,0,0.0824
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Survey Area 1","Low Income Area",0.9412,0.8676,1
"Bangladesh","BGD","Mar",2017,"Households whose members are all able to get to sanitation facility","san21","Survey Area 2","Low Income Area",0.8625,0.8,0.9188
